id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27520652,Vintage Art Gallery Flat in the Village,133163633,Nicole,,Church-Yonge Corridor,43.66792,-79.37978,Entire home/apt,107,2,3,2018-10-21,0.48,1,69
27520657,Private Bed + Bath + Walkout Private Balcony,28284909,Mark,,Moss Park,43.65821,-79.37309,Private room,439,1,2,2019-02-18,0.30,19,86
27520749,Private Bed and Private Bath + Walkout Balcony.,28284909,Mark,,Moss Park,43.65786,-79.37342,Private room,399,1,3,2019-02-21,1.13,19,86
27521577,GARDEN VIEW WITH WALK-IN CLOSET,156461088,Luu,,Maple Leaf,43.72191,-79.47557,Private room,46,5,3,2018-11-17,0.48,5,66
27521631,Authentic Corktown Hard Loft,3888525,Steph,,Moss Park,43.65521,-79.35726,Entire home/apt,150,2,6,2019-03-03,0.93,1,12
27521742,"Oasis in the city ! Entire house, large backyard !",207551649,Wycliffe And Marion,,Stonegate-Queensway,43.63093,-79.50651,Entire home/apt,200,2,3,2018-10-14,0.54,1,254
27523586,MasterBedroom Downtown Toronto Close to Everything,207578705,Richard,,Niagara,43.64478,-79.40842,Private room,130,1,23,2019-02-03,3.69,3,2
27524110,Beautiful Home in North York with Ravine Backyard,207578246,Rachel,,Humbermede,43.74426,-79.55072,Private room,42,7,0,,,1,179
27524217,Condo on Humber bay park,12393930,Mars,,Mimico (includes Humber Bay Shores),43.62206,-79.48212,Entire home/apt,79,14,1,2018-09-23,0.18,1,0
27524266,PrivateBedroom DowntownToronto Close to Everything,207578705,Richard,,Niagara,43.64648,-79.40685,Private room,130,1,16,2019-03-05,2.55,3,1
27524546,Private Bedroom Amazing Downtown Location,207578705,Richard,,Niagara,43.64517,-79.40842,Private room,130,1,21,2019-03-03,3.37,3,4
27524994,Warren Park Cottage 3 Bdrm 4 Beds 1 Crib 2400 sqft,207595581,Chris,,Lambton Baby Point,43.66336,-79.50193,Entire home/apt,175,1,5,2019-01-13,0.73,1,0
27525463,"Private Bed, Bath & Amenities in T.O.'s Best Hood",25479238,Dave,,Waterfront Communities-The Island,43.64726,-79.39691,Private room,84,2,21,2019-02-20,3.10,1,146
27526184,Yonge&finch 5 mins walk to Subway Room2 (2 ROOMS),182816525,Hong,,Willowdale West,43.7762,-79.42094,Private room,100,3,2,2018-08-30,0.30,7,90
27526528,Howell Budget Stay (Room 01),25278998,Kenny And Thomas,,Malvern,43.79868,-79.22121,Private room,39,5,4,2018-12-27,0.60,21,117
27526798,Comfy Condo steps away from anything Toronto,83884464,Sam,,Waterfront Communities-The Island,43.63937,-79.40023,Entire home/apt,250,2,3,2018-09-23,0.48,1,89
27526995,Studio in the Church Wellesley Village,69987979,Kelly,,Church-Yonge Corridor,43.66844,-79.3844,Entire home/apt,100,1,2,2019-01-27,1.46,1,0
27527037,Howell Budget Stay (Room 02),25278998,Kenny And Thomas,,Malvern,43.79779,-79.22093,Private room,35,5,5,2019-01-06,0.82,21,110
27527258,"2 Bed, 2 Bath in the heart of the Downtown Toronto",49043158,Iqra,,Waterfront Communities-The Island,43.6427,-79.38144,Entire home/apt,200,7,10,2019-02-23,1.49,6,52
27529364,Amazing 2 bd/2bth parking incl. Downtown liberty,207649490,Al,,Niagara,43.63986,-79.4137,Entire home/apt,299,1,50,2019-02-26,7.61,1,79
27529894,"Toronto Spacious, Clean, Bed & Bath with Kitchen",48728564,Mustafa,,Parkwoods-Donalda,43.759,-79.33679,Private room,66,2,2,2018-09-16,0.33,1,0
27539260,Toronto  CN Tower View 2 Suites,207741581,Grimm,,Bay Street Corridor,43.66311,-79.3872,Entire home/apt,208,1,5,2019-01-20,0.77,2,101
27544763,Brand New 2 bd/2 bath in heart of Greektown,20981431,Dovercourt,,Blake-Jones,43.67697,-79.34138,Entire home/apt,200,3,19,2019-02-17,3.10,2,158
27546196,Cozy 1 Bedroom 1 Bath in the Beach,33534086,Jay H,,The Beaches,43.66914,-79.30412,Entire home/apt,150,2,9,2019-03-04,1.44,1,267
27546701,Enjoy Hotel Style Executive Yorkville Suite with View,113693717,Jason,,Annex,43.67127,-79.39519,Entire home/apt,200,1,53,2019-03-06,7.54,3,9
27546827,1 Bedroom + Den Furnished with parking2,1919294,Toronto Suite Rentals,,Mimico (includes Humber Bay Shores),43.62306,-79.48326,Entire home/apt,169,5,0,,,79,180
27546890,Craven Getaway,207825334,Dean,,Greenwood-Coxwell,43.66913,-79.31898,Private room,75,2,8,2018-09-23,1.19,1,40
27546957,Riverdale Townhouse - 3 BR + 2.5 BA + Free Parking,207824861,Hillary,,Broadview North,43.68635,-79.35558,Entire home/apt,150,1,21,2019-02-17,3.12,2,41
27547557,Two bedroom at King and Church street,122763473,Inna,,Church-Yonge Corridor,43.64893,-79.37558,Entire home/apt,198,1,49,2019-03-05,7.28,7,77
27548751,民宿Spacious second flr room with parking,205787540,Ying,,Agincourt South-Malvern West,43.7883,-79.26128,Private room,55,1,1,2018-08-27,0.16,5,364
27549387,Toronto Core Downtown View Condo,207741581,Grimm,,Bay Street Corridor,43.66228,-79.38713,Private room,119,1,7,2018-09-26,1.02,2,364
27549417,民宿Spacious second flr master room with parking,205787540,Ying,,Agincourt South-Malvern West,43.78792,-79.25993,Private room,95,1,6,2018-09-02,0.88,5,0
27549530,YORKVILLE ROYAL SUITE,37165466,Lǚguǎn,,Annex,43.67002,-79.39337,Entire home/apt,229,1,2,2018-09-09,0.31,44,365
27549705,"specious second flr room with parking士嘉堡购物中心附近,别墅",205787540,Ying,,Agincourt South-Malvern West,43.78855,-79.26014,Private room,55,1,14,2019-02-20,2.10,5,363
27549986,2 BEDROOM ULTRA LUXURY YORKVILLE PALACE,37165466,Lǚguǎn,,Annex,43.6707,-79.39327,Entire home/apt,289,1,3,2018-10-14,0.48,44,349
27550480,Toronto Basment Apartment Near to Seneca College,195443384,Nadejda,,Don Valley Village,43.78833,-79.36376,Private room,66,2,0,,,2,311
27550586,Spacious 1-BR Basement APT Downtown Toronto Core,127699140,Huan,,Church-Yonge Corridor,43.65624,-79.37604,Entire home/apt,108,2,30,2019-03-06,4.29,4,73
27551245,1BD In Charming Little Italy Aparment,131989131,Madeleine,,Palmerston-Little Italy,43.65744,-79.40946,Private room,66,1,34,2019-02-24,8.03,1,36
27551340,Leslieville 2 Bedroom Luxury,45468979,Dave,,South Riverdale,43.65914,-79.33322,Entire home/apt,200,2,3,2019-01-01,0.83,1,148
27551357,Spacious Condo - Great Location Downtown Toronto,94724115,Farzaneh,,Bay Street Corridor,43.66787,-79.38934,Entire home/apt,500,2,1,2018-08-12,0.14,1,0
27551459,Cozy Studio in Downtown Toronto! Bloor St!,67760199,Saba,,North St.James Town,43.67081,-79.37941,Entire home/apt,75,2,7,2019-01-01,1.09,1,171
27552594,Bright private room in the heart of Toronto.,42076533,Charlotte,,Waterfront Communities-The Island,43.64084,-79.38351,Private room,80,1,6,2018-10-14,0.87,1,0
27552662,Modern Cosy Apartment in Prime Location,207876192,Afshan,,Willowdale East,43.77581,-79.41366,Entire home/apt,99,3,1,2018-09-03,0.16,1,0
27552776,Modern family home w/ patio & 2 min walk to TTC,18869161,Zofia,,Corso Italia-Davenport,43.67683,-79.4528,Entire home/apt,300,3,0,,,1,114
27553007,Modern designed Davenport Rd. basement studio,94882280,Drazena,,Dovercourt-Wallace Emerson-Junction,43.67259,-79.43826,Entire home/apt,84,2,18,2019-02-25,2.83,1,315
27553760,1 Bedroom Condo,97335134,Erica,,Waterfront Communities-The Island,43.64131,-79.38321,Entire home/apt,200,1,8,2018-11-18,1.15,1,0
27555327,Downtown Toronto RogersCentre sleeps 4,155285269,Max,,Waterfront Communities-The Island,43.63958,-79.39667,Entire home/apt,221,2,3,2018-11-05,0.50,3,358
27556529,Yonge&finch 5 mins walk to Subway Room1 (主卧室),182816525,Hong,,Willowdale West,43.77788,-79.42149,Private room,100,3,0,,,7,90
27557514,Brand new renovation entire house rental,201674379,ChuanSheng,,Steeles,43.81696,-79.30524,Entire home/apt,208,2,9,2019-02-24,1.55,5,270
27563980,"Comfortable, Private Suite in Roncesvalles Village",207965627,Sharon,,Roncesvalles,43.64685,-79.44362,Private room,50,1,34,2019-03-04,4.90,1,151
27565748,Yonge&Finch 5 mins walk to Subway Room3,182816525,Hong,,Willowdale West,43.77654,-79.42128,Private room,84,3,0,,,7,90
27566223,"Yonge&Finch 5 mins walk to Subway Room4(1层,不爬楼梯)",182816525,Hong,,Willowdale West,43.77651,-79.42141,Private room,75,3,1,2018-09-01,0.16,7,90
27568447,Jungalow Loft Living - Private Retreat,52690863,Gwyn,,Moss Park,43.65472,-79.36748,Entire home/apt,300,1,0,,,4,179
27570964,Quiet and spacious corner unit with free parking,16301911,Mohannad,,Mimico (includes Humber Bay Shores),43.62177,-79.48493,Private room,80,1,0,,,1,123
27572003,THE AIRPORT IS CLOSE TO THE ROOMS,51302569,Pinar,,Princess-Rosethorn,43.6757,-79.55285,Private room,100,1,0,,,1,88
27573716,Private room for rent,27350563,Caroline,,Corso Italia-Davenport,43.67877,-79.44526,Private room,23,3,1,2018-09-07,0.16,1,0
27575133,Christie Pits Lookout,1249108,Jj,,Dovercourt-Wallace Emerson-Junction,43.66595,-79.42377,Private room,60,3,9,2019-02-06,1.34,1,64
27576007,King West ! Luxe Loft-1bdrm -Location! Location!,12337294,Sabrina,,Waterfront Communities-The Island,43.64603,-79.39846,Private room,78,1,15,2019-03-02,2.26,2,181
27576519,"Sun-filled Rosedale Loft Apt, Office, Terrace",164543821,Silvano / Susan,,Rosedale-Moore Park,43.67698,-79.37944,Entire home/apt,200,2,0,,,4,353
27576823,Room in small house,208071505,Maddalena,,Leaside-Bennington,43.70087,-79.36485,Private room,100,4,0,,,1,89
27577248,Beautiful Victorian Home in the Heart of Toronto,48217778,Juzar,,Regent Park,43.65697,-79.35867,Private room,80,1,36,2019-01-26,5.17,1,0
27578429,"Beautiful location 

Midtown, entire house, plus parking at the most after sought neighbourhood in Toronto. Walk score of a 100!!
Steps to super trendy shops &restaurants at Young & Eglinton , minutes to Subway. One bedroom on second floor. Open concept k",60536939,Spo,,Yonge-Eglinton,43.70756,-79.40172,Entire home/apt,165,1,9,2018-11-25,1.30,1,120
27581133,Toronto Liberty Luxury 2BD Suite,208108211,Maria,,South Parkdale,43.63536,-79.42768,Entire home/apt,167,2,18,2019-02-25,3.03,1,125
27581517,1 BDRM IN THE HEART OF TORONTO,208109894,Amy,,Niagara,43.64419,-79.40999,Entire home/apt,200,1,12,2019-01-01,1.79,1,123
27582013,Cosy basement apartment with free parking!,8084681,Nik,,Rosedale-Moore Park,43.68996,-79.383,Entire home/apt,72,1,69,2019-02-18,11.63,2,26
27582860,Spacious and luxurious master bedroom by subway,102017896,Julia,,York University Heights,43.75503,-79.46428,Private room,55,30,1,2018-12-19,0.38,13,180
27583657,"Luxurious, Modern | Spacious 1BR +Balcony Downtown",125689770,Ezra,,Waterfront Communities-The Island,43.6493,-79.38726,Entire home/apt,150,5,13,2019-02-02,2.10,2,33
27583844,Roncy Family Victorian Home featured in Magazine,1721380,Madeleine,,High Park-Swansea,43.63952,-79.44669,Entire home/apt,70,2,4,2018-10-07,0.60,1,94
27585020,Bellwoods Brick Photo/Video Studio (day only),52690863,Gwyn,,Niagara,43.6463,-79.40654,Entire home/apt,150,1,3,2018-08-31,0.43,4,89
27592884,Traveller’s nest,18344423,Ranjith,,Pleasant View,43.77654,-79.32832,Private room,25,1,3,2019-01-08,0.45,1,0
27597691,Million Dollar Views/ Perfect Walk Score Condo,149578107,Cris,,Waterfront Communities-The Island,43.63931,-79.39129,Entire home/apt,217,1,15,2019-03-03,2.16,1,177
27598339,Brilliant Bright Suite with Gorgeous Lake View,43385063,Amanda,,Niagara,43.63765,-79.40784,Entire home/apt,141,1,53,2019-02-25,7.61,3,113
27599491,Concrete Jungle - Private Room,208253452,Randi,,Niagara,43.63724,-79.40687,Private room,100,1,10,2019-03-06,1.67,2,177
27600820,Luxury 4 Brm Family Home. Close to everything!,172645858,Lindsay,,Willowridge-Martingrove-Richview,43.68614,-79.54459,Entire home/apt,350,2,1,2018-10-08,0.20,1,83
27600894,Cozy North York Stay,195256692,Atoosa,,Lansing-Westgate,43.75539,-79.4119,Entire home/apt,129,1,39,2018-12-30,5.63,1,81
27603044,Air Canada Inn,205348730,Liza,,Waterfront Communities-The Island,43.64205,-79.37994,Entire home/apt,250,2,18,2019-03-03,2.66,2,32
27603378,"1 + Den Condo at Yonge and Bloor, Yorkville Area..",139165738,Julie,,Bay Street Corridor,43.66917,-79.38674,Entire home/apt,95,118,0,,,4,265
27603600,West Queen West - Toronto private guest room,18637489,Mario,,Little Portugal,43.64101,-79.42297,Private room,55,1,32,2019-01-02,4.75,1,35
27604298,~Cozy C3 closed space with Queen bed near food crt,200515894,JiLiang,,Steeles,43.81655,-79.33229,Private room,31,1,9,2018-12-30,1.32,7,90
27604757,1 BR Loft Style Lower Level Executive Suite,192747083,Tanya,,Palmerston-Little Italy,43.65925,-79.40902,Entire home/apt,96,1,13,2019-02-12,1.88,5,8
27606107,1 Bdr Condo Downtown Close to Everything!,11124754,Aj,,Niagara,43.63705,-79.40065,Entire home/apt,150,2,5,2019-03-03,1.15,1,0
27606464,Downtown Toronto Condominium,208308875,Nick,,Niagara,43.63793,-79.40133,Entire home/apt,179,2,1,2018-08-19,0.15,1,3
27607141,Cozy Home in Quiet Toronto Neighborhood,208314462,Matt,,Rouge,43.8235,-79.21751,Private room,29,2,1,2018-08-22,0.15,1,65
27607446,Spacious Loft in Junction,14021635,Katie,,Dovercourt-Wallace Emerson-Junction,43.66748,-79.44651,Entire home/apt,121,5,6,2018-11-30,1.01,1,149
27607951,Modern Toronto Home in Quiet Surrounding,3483405,Greg,,Old East York,43.69711,-79.34923,Entire home/apt,190,2,1,2018-08-21,0.15,1,11
27608670,"1+Den Condo, Yonge & Bloor, Yorkville Area",139165738,Julie,,Church-Yonge Corridor,43.67004,-79.3856,Entire home/apt,94,30,0,,,4,188
27609250,Downtown Toronto Loft,92704941,Jordana & Jack,,Moss Park,43.65255,-79.37082,Entire home/apt,100,3,3,2018-11-25,0.50,1,83
27609720,Business Condo - 1 Bedroom,9550062,Ryan,,Waterfront Communities-The Island,43.64233,-79.38251,Entire home/apt,500,2,2,2019-01-20,0.80,7,365
27609931,Executive Condo - 1 Bedroom,9550062,Ryan,,Waterfront Communities-The Island,43.64129,-79.3829,Entire home/apt,500,2,1,2018-12-22,0.39,7,362
27610010,Business Condo (View) - 1 Bedroom,9550062,Ryan,,Waterfront Communities-The Island,43.6416,-79.3817,Entire home/apt,500,2,2,2019-02-17,0.36,7,364
27610113,Beautiful Semi-Detached in coveted beaches area,4064014,Revital,,Greenwood-Coxwell,43.66465,-79.32213,Entire home/apt,117,2,3,2018-12-29,0.59,1,78
27610339,Superior Condo - 1 Bedroom,9550062,Ryan,,Waterfront Communities-The Island,43.64102,-79.38282,Entire home/apt,500,2,4,2019-02-24,0.75,7,358
27610704,King West modern designer home,706147,Vickie,,Niagara,43.64276,-79.40476,Entire home/apt,500,2,1,2018-09-10,0.17,1,0
27611432,Great Area Toronto 2 Bedrooms + WIFI + Parking,208352457,Helena,,Leaside-Bennington,43.70481,-79.36355,Entire home/apt,150,2,2,2018-10-31,0.38,1,365
27611471,Stylish Downtown Condo near Dundas Square,76283755,Melissa,,Regent Park,43.65933,-79.36136,Entire home/apt,141,2,7,2019-03-04,1.10,1,82
27611860,"Hollywood chic, Luxury oasis in the king west core",204820581,J,,Waterfront Communities-The Island,43.64619,-79.39351,Private room,225,3,2,2018-09-30,0.34,1,87
27613500,New Spacious Bright TownHome - Convenient Location,105962592,Amir,,Willowridge-Martingrove-Richview,43.67723,-79.55751,Entire home/apt,125,1,15,2019-02-11,2.28,2,167
27618866,Private room in a house (Room A),140349206,Jia-Yu,,Willowdale East,43.77105,-79.39167,Private room,33,1,14,2019-01-31,2.04,6,64
27620905,Bright Brand New Condo in Downtown Toronto,208428492,Danny,,Church-Yonge Corridor,43.66526,-79.38385,Entire home/apt,150,2,18,2019-02-16,2.78,1,62
27622907,Glebemount Getaway Flat,49824436,Jonathan,,Danforth East York,43.69183,-79.32079,Entire home/apt,300,7,0,,,2,269
27623144,1 Bedroom in the heart of Queen and King West,43592256,Corinne,,Niagara,43.64491,-79.40434,Entire home/apt,200,2,2,2018-09-15,0.32,1,362
27625332,A coffee lover,208464384,Clarwin,,Morningside,43.78694,-79.21084,Private room,25,2,17,2019-01-01,2.46,1,184
27628384,"Comfy sofa, shared apartment, midtown Toronto",208364261,Solange,,Mount Pleasant West,43.71174,-79.39276,Shared room,40,1,5,2019-01-28,0.75,1,0
27629005,"Chic, Trendy and Spacious King W. Suite",131534129,Teresa & Stein,,Waterfront Communities-The Island,43.64643,-79.39312,Entire home/apt,796,1,26,2019-03-01,3.79,5,276
27629330,Studio apt private entrance entire apt no sharing.,208496728,Liz Or Sharm,,Dovercourt-Wallace Emerson-Junction,43.66818,-79.43791,Entire home/apt,88,1,16,2019-02-28,2.44,1,129
27629373,Sweet Apartment/ Room,127098568,Bahareh,,Church-Yonge Corridor,43.66947,-79.38034,Private room,75,5,7,2019-01-02,1.01,1,108
27630983,Elegantly Furnished Condo Yonge & Sheppard-88,110986914,Executive Furnished,,Willowdale East,43.7615,-79.40802,Entire home/apt,149,3,1,2018-09-20,0.18,28,365
27631046,Clean & Quiet newly renovated home- bedroom 1,85507308,Won,,Newtonbrook East,43.79779,-79.41031,Private room,60,1,5,2019-02-18,0.75,2,169
27631416,Spacious 1 bedroom suite bath closet wifi parking,76373347,Yuling,,Tam O'Shanter-Sullivan,43.79191,-79.2906,Private room,25,21,1,2018-11-11,0.26,10,365
27632327,Private Spacious Basement 5 min to Toronto Airport,32083689,Fedora,,Eringate-Centennial-West Deane,43.66192,-79.58026,Entire home/apt,64,1,28,2019-02-27,10.00,1,40
27632484,Stylish Modern Condo in Old Toronto,80912184,Johnzo & Kelly,,Moss Park,43.65321,-79.37136,Entire home/apt,104,1,6,2019-01-21,1.01,20,26
27633785,50+ floor luxury condo w/balcony,208530883,Ann,,Waterfront Communities-The Island,43.64159,-79.38107,Entire home/apt,175,1,58,2019-02-15,8.53,2,46
27633845,"Peaceful,private room & washroom,S, B HOSPITAL 2",50019105,Fariba,,Lawrence Park South,43.7235,-79.39416,Private room,58,1,10,2019-02-28,1.65,5,66
27633910,Cozy Home in St Lawrence Market,58655524,Jennie,,Moss Park,43.65438,-79.37272,Entire home/apt,150,2,3,2018-10-11,0.48,1,9
27633972,"Quiet Room, Cool Neighbourhood, Bloor Metro Line",40205783,Liliana,,Palmerston-Little Italy,43.65866,-79.42668,Private room,66,6,0,,,1,178
27634165,Stunning House in Rosedale,208534349,Nesty,,Rosedale-Moore Park,43.67622,-79.38226,Entire home/apt,750,14,0,,,1,90
27634765,Private room in a house (Room B),140349206,Jia-Yu,,Willowdale East,43.77108,-79.3928,Private room,38,1,5,2018-10-01,0.76,6,146
27634823,1 Bedroom Harbour Front Getaway,4380714,Natalie,,Waterfront Communities-The Island,43.64018,-79.38299,Entire home/apt,145,1,21,2019-02-23,3.17,1,186
27635394,Rosedale House,196820033,Joelma,,Rosedale-Moore Park,43.68979,-79.37009,Entire home/apt,320,28,0,,,2,180
27635658,Rosedale Business Home,196820033,Joelma,,Rosedale-Moore Park,43.68963,-79.37019,Entire home/apt,320,28,0,,,2,180
27639686,Private room in a house (Room C),140349206,Jia-Yu,,Willowdale East,43.77051,-79.39262,Private room,33,1,12,2019-02-13,1.78,6,128
27640141,NEW**Ossington-Bloor Guest Suite*Central Location*,2343887,Liora,,Dovercourt-Wallace Emerson-Junction,43.66471,-79.42468,Entire home/apt,72,3,25,2019-02-27,3.61,2,149
27641230,Views from the sky - 2 BR/2BTH Artistic Luxury,66655429,Sues,,Waterfront Communities-The Island,43.64158,-79.38075,Entire home/apt,399,2,38,2019-02-25,5.51,5,105
27647509,Dundas west subway station apartment BEST LOCATION,179249078,Rosana,,High Park North,43.65914,-79.45368,Private room,80,1,8,2019-01-30,1.69,3,0
27653375,Exquisite 1200 sqft 3BR + Den in core-downtown,135718015,Amir,,Waterfront Communities-The Island,43.64146,-79.38115,Entire home/apt,599,2,8,2019-02-28,1.74,17,299
27655068,Extravagant Downtown Penthouse,809517,Anton,,Waterfront Communities-The Island,43.64876,-79.38952,Entire home/apt,796,5,0,,,14,40
27655643,Cozy bedroom in Toronto / 5 min walk to the subway,44703765,Michele,,Oakwood Village,43.69655,-79.43823,Private room,54,1,3,2019-03-04,3,1,209
27655740,Beautiful Spacious New Furnished House Ravine View,207117855,Joy/Vickie,,Woburn,43.75534,-79.22926,Entire home/apt,129,2,26,2019-03-04,3.80,3,52
27656237,"1-Free Parking, Entire spacious apartment downtown",33668900,Kevin,,Church-Yonge Corridor,43.6661,-79.38476,Entire home/apt,200,2,2,2018-10-15,0.38,1,0
27657136,Pvt room in basement in semi detached townhouse,194573012,Kankana,,Hillcrest Village,43.8103,-79.35215,Private room,35,1,29,2019-03-01,4.18,2,279
27657322,**Price Reduced** LGBT friendly,8314264,Aamer,,Cabbagetown-South St.James Town,43.66418,-79.37509,Entire home/apt,115,21,3,2019-01-10,0.62,2,0
27658830,Yonge+finch 5 mins walk to Subway Room3+4 (2RMS),182816525,Hong,,Willowdale West,43.77683,-79.41985,Private room,121,3,1,2018-09-03,0.16,7,90
27660096,Amazing views- luxury penthouse condo,85669735,Yas,,Waterfront Communities-The Island,43.64269,-79.38097,Entire home/apt,145,2,35,2019-02-28,5.12,3,50
27660101,Toronto Condo in a PRIME location!,140411739,Aaron,,Church-Yonge Corridor,43.65655,-79.37836,Entire home/apt,300,2,3,2019-01-01,0.48,1,308
27660408,Queen Chic ★,203356348,Carlos,,Waterfront Communities-The Island,43.63719,-79.39928,Entire home/apt,299,1,19,2019-02-02,3.13,1,156
27661447,"Toronto - Walk-out Basement Apartment
Entire Unit",208760058,Azeema,,Pleasant View,43.79997,-79.33584,Entire home/apt,59,1,54,2019-03-04,7.98,1,35
27663163,Beautiful 2 Beds Suite ★,207625402,Gerard,,Waterfront Communities-The Island,43.6386,-79.39868,Entire home/apt,299,1,15,2019-02-20,2.32,1,171
27664005,UNIQUE LUXURY 1BDRM 1BTH in DOWNTOWN CORE+PARKING,184434560,Mina,,Church-Yonge Corridor,43.66986,-79.38274,Entire home/apt,130,3,7,2019-01-11,1.04,5,0
27672787,Private Room in Sunny Rosedale!,24295507,Robyn,,Rosedale-Moore Park,43.68552,-79.37418,Private room,75,1,9,2019-03-02,1.93,1,81
27674339,"Bright, hip, green, artist studio in Parkdale",20954128,Ariana,,South Parkdale,43.63464,-79.43459,Entire home/apt,95,3,2,2018-09-12,0.33,1,0
27674540,Bright and Spacious Basement Studio w/ kitchen,80381452,Sara,,Bathurst Manor,43.75931,-79.45948,Private room,84,1,4,2019-02-20,0.65,1,35
27675456,Private bachelor near Warden Station 10min by foot,141030429,Jacky,,Oakridge,43.69895,-79.27495,Private room,59,5,0,,,4,88
27676389,Stylish Condo for your TIFF Experience,6164257,Heidi,,Waterfront Communities-The Island,43.64828,-79.39345,Entire home/apt,401,2,1,2018-09-11,0.17,1,218
27677502,Cozy Bungalow near subway Young/Lawrence,13813543,Shuwan,,Lawrence Park South,43.72313,-79.41152,Entire home/apt,167,3,6,2019-02-01,0.91,1,84
27678719,The Oakwood House : Serene & Stylish,45318182,Shannon And Harry,,Oakwood Village,43.68492,-79.43954,Entire home/apt,350,4,0,,,2,7
27678874,Lakeshore master bedroom with ensuite bathroom,86146699,Nicolas,,Mimico (includes Humber Bay Shores),43.62913,-79.47671,Private room,59,1,0,,,1,89
27679855,Stunning Victorian House with Garage - Downtown,2256396,John,,Cabbagetown-South St.James Town,43.66504,-79.36279,Entire home/apt,325,30,0,,,2,364
27680422,Basement room in Baldwin Village,155018107,Lisa,,Kensington-Chinatown,43.65505,-79.39573,Private room,46,1,22,2018-12-23,3.37,2,35
27680458,"Lake view Downtown Toronto, Entire Apartment",76703767,Liam,,South Parkdale,43.63786,-79.43622,Entire home/apt,94,1,41,2019-02-15,5.94,7,86
27681397,"Basement suite near subway, downtown, beaches",135736151,Nelson,,Woodbine-Lumsden,43.69255,-79.31489,Entire home/apt,60,2,9,2018-12-17,1.56,1,0
27682893,Character-filled Apartment in Parkdale,36355701,Chelsey,,South Parkdale,43.63584,-79.43955,Entire home/apt,90,2,7,2019-03-03,1.40,1,11
27684260,Yonge+finch 5mins walk to Subway BM 整体 (4RMS+厨房),182816525,Hong,,Willowdale West,43.7782,-79.42,Private room,121,5,0,,,7,87
27690036,Toronto Townhouse,46408632,Taylor,,Niagara,43.64204,-79.41638,Entire home/apt,250,2,2,2018-09-09,0.32,1,20
27690988,Luxury fully furnished 2 Bedroom Condo Scarborough,126503510,Ken,,Woburn,43.78196,-79.24466,Entire home/apt,265,2,4,2018-11-09,0.83,1,98
27692483,Victorian charm & modern confort steps from U of T,13746468,Caroline,,University,43.66148,-79.40308,Entire home/apt,121,7,2,2019-02-24,0.98,1,150
27693278,"2 Bedrooms, 1.5 Baths YONGE & SHEPPARD - 100800",12742095,Emil & Sue,,Willowdale East,43.7617,-79.40903,Entire home/apt,108,7,2,2019-02-21,0.46,96,336
27694315,Downtown Toronto,66938879,Trang,,Waterfront Communities-The Island,43.64021,-79.40103,Entire home/apt,200,2,19,2019-01-01,3.02,1,81
27694861,Toronto Bungalow,209057671,Benedicta,,Clairlea-Birchmount,43.71006,-79.27553,Entire home/apt,100,2,3,2019-01-28,1.34,1,331
27694920,Newly Renovated Queen Street W Apartments -3rd Fl.,29732268,Dante,,South Parkdale,43.63964,-79.43986,Entire home/apt,150,2,33,2019-03-04,5.03,3,153
27695910,Master Bedroom with Ensuite in Downtown Toronto,209068050,John,,Waterfront Communities-The Island,43.64091,-79.39771,Private room,121,1,5,2018-12-30,0.84,2,0
27696372,Downtown Toronto Lakeshore Apartment,133449705,Andrew & Sophie,,Niagara,43.63698,-79.40109,Entire home/apt,75,7,2,2018-10-08,0.39,1,0
27696699,Luxury Architectural Gem - Loft in Downtown,209075653,Alina,,Bay Street Corridor,43.65139,-79.38115,Entire home/apt,250,1,31,2019-02-10,4.65,2,133
27697705,★ Private condo ★Walk to waterfront + King St.,42692708,Vanessa,,Niagara,43.63939,-79.41524,Entire home/apt,100,2,21,2019-03-06,3.54,1,26
27698063,Spacious 1 BDR in central location,24832641,Stefany,,North St.James Town,43.67113,-79.37605,Entire home/apt,179,2,2,2018-10-21,0.32,1,356
27699340,YORKVILLE LUXURIOUS ROYAL PALACE -ENTIRE PLACE,37165466,Lǚguǎn,,Annex,43.66933,-79.3937,Entire home/apt,289,1,1,2018-11-24,0.29,44,286
27699489,Gorgeous condo - heart of  King West +Rooftop pool,6983964,Neil And Smriti,,Waterfront Communities-The Island,43.64362,-79.4007,Entire home/apt,275,2,0,,,1,88
27699648,DOWNTOWN CORE ROYAL PALACE,37165466,Lǚguǎn,,Church-Yonge Corridor,43.65527,-79.37986,Private room,289,1,1,2018-09-08,0.17,44,0
27700453,Room in Downtown Toronto,209068050,John,,Waterfront Communities-The Island,43.63928,-79.39684,Private room,80,1,12,2018-12-22,1.78,2,0
27701168,❤  Explore Toronto from Mid-Century Chic Home,9817479,Jordan,,Dovercourt-Wallace Emerson-Junction,43.6587,-79.44949,Entire home/apt,145,1,17,2019-02-17,3.07,4,126
27702921,Toronto West New Condo,120243639,David,,Islington-City Centre West,43.62196,-79.52137,Entire home/apt,121,5,10,2019-03-01,1.68,2,311
27702955,EXQUISITE CONDO IN YORKVILLE!,209111161,David,,Annex,43.67065,-79.39501,Entire home/apt,249,1,0,,,24,365
